index,Account_No,DATE,TRANSACTION_DETAILS,WITHDRAWAL_AMT,DEPOSIT_AMT,BALANCE_AMT,year,month,day,type,AMOUNT,receiver_Account
27136,1196428',2018-10-04,TRF FROM  Indiaforensic SERVICES,0.0,13400000.0,,2018,10,4,CHECK_CASHING,13400000.0,C1778300121
27137,1196428',2018-10-04,FDRL/INTERNAL FUND TRANSFE,300000.0,0.0,,2018,10,4,PAYEMENT,300000.0,C1325626015
27138,1196428',2018-10-04,IMPS 827717895859 FROM SA,0.0,200000.0,,2018,10,4,CASH_IN,200000.0,C8733802
27139,1196428',2018-10-04,FDRL/NATIONAL ELECTRONIC F,10000000.0,0.0,,2018,10,4,PAYEMENT,10000000.0,C990053853
27140,1196428',2018-10-04,NEFT/000053262627/Indiaforensic,0.0,600000.0,,2018,10,4,CHECK_CASHING,600000.0,C218193338
27141,1196428',2018-10-04,NEFT/000053262895/Indiaforensic,0.0,500000.0,,2018,10,4,TRANSFER,500000.0,M832073005
27142,1196428',2018-10-04,FDRL/NATIONAL ELECTRONIC F,2139279.4,0.0,,2018,10,4,CASH_OUT,2139279.4,M189083850
27143,1196428',2018-10-04,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,10,4,CHECK_WITHDRAWAL,2000000.0,C103357744
27144,1196428',2018-10-04,NEFT/FSFBH18277000516/Fin,0.0,150360.0,,2018,10,4,TRANSFER,150360.0,M1942890330
27145,1196428',2018-10-04,TRF FROM  Indiaforensic SERVICES,0.0,1000000.0,,2018,10,4,CASH_IN,1000000.0,C2011941350
27146,1196428',2018-10-04,TRF FROM  Indiaforensic SERVICES,0.0,900000.0,,2018,10,4,TRANSFER,900000.0,C1505755152
27147,1196428',2018-10-04,TRF FROM  Indiaforensic SERVICES,0.0,600000.0,,2018,10,4,CHECK_CASHING,600000.0,M1051118371
27148,1196428',2018-10-04,BEAT CSH PKP DEL GURG 727,0.0,90500.0,,2018,10,4,TRANSFER,90500.0,M1502077581
27149,1196428',2018-10-04,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,4,CHECK_WITHDRAWAL,500000.0,M1801625172
27150,1196428',2018-10-04,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,4,PAYEMENT,500000.0,C360898540
27151,1196428',2018-10-04,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,4,CHECK_WITHDRAWAL,500000.0,M1408738192
27152,1196428',2018-10-04,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,4,CASH_OUT,500000.0,C237594516
27153,1196428',2018-10-04,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,4,CASH_OUT,500000.0,M1645271006
27154,1196428',2018-10-04,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,4,CHECK_WITHDRAWAL,500000.0,M1616707854
27155,1196428',2018-10-04,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,4,CASH_OUT,500000.0,C1334973394
27156,1196428',2018-10-04,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,4,CHECK_WITHDRAWAL,500000.0,M1547406846
27157,1196428',2018-10-05,FDRL/INTERNAL FUND TRANSFE,100000.0,0.0,,2018,10,5,DEBIT,100000.0,M51814511
27158,1196428',2018-10-05,TRF FROM Indiaforensic SERVICES,0.0,2200000.0,,2018,10,5,TRANSFER,2200000.0,M1679527434
27159,1196428',2018-10-05,IMPS 827813624134 FROM SA,0.0,200000.0,,2018,10,5,CHECK_CASHING,200000.0,M858729243
27160,1196428',2018-10-05,CHQ DEP/432/OWDEL2/HDFC/B,0.0,11800.0,,2018,10,5,CHECK_CASHING,11800.0,M317858117
27161,1196428',2018-10-05,CHQ DEP/201/OWDEL1/HDFC/H,0.0,11800.0,,2018,10,5,CHECK_CASHING,11800.0,M974232437
27162,1196428',2018-10-05,CHQ DEP/84471/OWDEL1/UTIB,0.0,11800.0,,2018,10,5,TRANSFER,11800.0,M535001108
27163,1196428',2018-10-05,"NETHOPE, INC/USD/40000/73",0.0,2922000.0,,2018,10,5,CHECK_CASHING,2922000.0,M967799453
27164,1196428',2018-10-05,IRTT00701828824,1630.96,0.0,,2018,10,5,CASH_OUT,1630.96,M1704857178
27165,1196428',2018-10-05,"Indiaforensic USA, INC./USD/6612",0.0,4830504.3,,2018,10,5,TRANSFER,4830504.3,M888552844
27166,1196428',2018-10-05,IRTT00701828823,1974.49,0.0,,2018,10,5,CASH_OUT,1974.49,M257269635
27167,1196428',2018-10-05,FDRL/REAL TIME GROSS SETTL,10000000.0,0.0,,2018,10,5,PAYEMENT,10000000.0,C1305075214
27168,1196428',2018-10-05,FDRL/INTERNAL FUND TRANSFE,300000.0,0.0,,2018,10,5,CHECK_WITHDRAWAL,300000.0,C1627965794
27169,1196428',2018-10-05,NEFT/PUNBH18278842272/BAL,0.0,100000.0,,2018,10,5,CASH_IN,100000.0,M1559676676
27170,1196428',2018-10-05,IMPS 827815348101 FROM AS,0.0,120020.0,,2018,10,5,CHECK_CASHING,120020.0,C741431520
27171,1196428',2018-10-05,Indiaforensic SERVICES INDIA PVT,0.0,92333.0,,2018,10,5,CASH_IN,92333.0,C2143477943
27172,1196428',2018-10-05,NEFT/N278180648688019/BAT,0.0,200000.0,,2018,10,5,TRANSFER,200000.0,C638551812
27173,1196428',2018-10-05,NEFT/SBIN918278582717/IND,0.0,625817.9,,2018,10,5,TRANSFER,625817.9,C1027296777
27174,1196428',2018-10-05,TRF FROM  Indiaforensic SERVICES,0.0,3000000.0,,2018,10,5,TRANSFER,3000000.0,C1554540309
27175,1196428',2018-10-05,TRF FROM  Indiaforensic SERVICES,0.0,3000000.0,,2018,10,5,CHECK_CASHING,3000000.0,M2120427827
27176,1196428',2018-10-05,NEFT/SBIN918278574489/IND,0.0,1076056.4,,2018,10,5,CASH_IN,1076056.4,C820910648
27177,1196428',2018-10-05,IMPS 827817609639 FROM OX,0.0,200000.0,,2018,10,5,TRANSFER,200000.0,M415456371
27178,1196428',2018-10-05,IMPS 827817609694 FROM OX,0.0,200000.0,,2018,10,5,CHECK_CASHING,200000.0,M598340030
27179,1196428',2018-10-05,IMPS 827817609726 FROM OX,0.0,200000.0,,2018,10,5,CHECK_CASHING,200000.0,C345679794
27180,1196428',2018-10-05,IMPS 827817609777 FROM OX,0.0,200000.0,,2018,10,5,CASH_IN,200000.0,M1605050346
27181,1196428',2018-10-05,IMPS 827817609836 FROM OX,0.0,200000.0,,2018,10,5,CASH_IN,200000.0,C1144070975
27182,1196428',2018-10-05,IMPS 827817609874 FROM OX,0.0,200000.0,,2018,10,5,CHECK_CASHING,200000.0,M639999796
27183,1196428',2018-10-05,IMPS 827817609929 FROM OX,0.0,200000.0,,2018,10,5,CHECK_CASHING,200000.0,C343534938
27184,1196428',2018-10-05,IMPS 827817609980 FROM OX,0.0,200000.0,,2018,10,5,CASH_IN,200000.0,M479872561
27185,1196428',2018-10-05,IMPS 827817610032 FROM OX,0.0,200000.0,,2018,10,5,CASH_IN,200000.0,M61732893
27186,1196428',2018-10-05,IMPS 827817610085 FROM OX,0.0,200000.0,,2018,10,5,TRANSFER,200000.0,C160632822
27187,1196428',2018-10-05,TRF FROM  Indiaforensic SERVICES,0.0,6600000.0,,2018,10,5,TRANSFER,6600000.0,C1183266411
27188,1196428',2018-10-05,IMPS 827817610877 FROM OX,0.0,200000.0,,2018,10,5,TRANSFER,200000.0,M1328778262
27189,1196428',2018-10-05,IMPS 827817610928 FROM OX,0.0,200000.0,,2018,10,5,CASH_IN,200000.0,M704806959
27190,1196428',2018-10-05,IMPS 827817610990 FROM OX,0.0,200000.0,,2018,10,5,CASH_IN,200000.0,C229313132
27191,1196428',2018-10-05,IMPS 827817611063 FROM OX,0.0,200000.0,,2018,10,5,CASH_IN,200000.0,M325906300
27192,1196428',2018-10-05,IMPS 827817611132 FROM OX,0.0,200000.0,,2018,10,5,TRANSFER,200000.0,M1267748122
27193,1196428',2018-10-05,IMPS 827817611191 FROM OX,0.0,200000.0,,2018,10,5,CHECK_CASHING,200000.0,M159739450
27194,1196428',2018-10-05,IMPS 827817611252 FROM OX,0.0,200000.0,,2018,10,5,CHECK_CASHING,200000.0,M1702289141
27195,1196428',2018-10-05,IMPS 827817611299 FROM OX,0.0,200000.0,,2018,10,5,CHECK_CASHING,200000.0,C1200612373
27196,1196428',2018-10-05,IMPS 827817611337 FROM OX,0.0,200000.0,,2018,10,5,TRANSFER,200000.0,C1840046890
27197,1196428',2018-10-05,IMPS 827817611406 FROM OX,0.0,200000.0,,2018,10,5,CHECK_CASHING,200000.0,M1261751850
27198,1196428',2018-10-05,IMPS 827817612129 FROM OX,0.0,200000.0,,2018,10,5,TRANSFER,200000.0,M1535970431
27199,1196428',2018-10-05,IMPS 827817612191 FROM OX,0.0,200000.0,,2018,10,5,TRANSFER,200000.0,M524251983
27200,1196428',2018-10-05,IMPS 827817612243 FROM OX,0.0,200000.0,,2018,10,5,TRANSFER,200000.0,C1406749291
27201,1196428',2018-10-05,FDRL/NATIONAL ELECTRONIC F,5487290.27,0.0,,2018,10,5,CHECK_WITHDRAWAL,5487290.27,C1415645767
27202,1196428',2018-10-05,IMPS 827817612296 FROM OX,0.0,200000.0,,2018,10,5,CASH_IN,200000.0,M1816834020
27203,1196428',2018-10-05,IMPS 827817612353 FROM OX,0.0,200000.0,,2018,10,5,TRANSFER,200000.0,C1732292969
27204,1196428',2018-10-05,FDRL/NATIONAL ELECTRONIC F,10000000.0,0.0,,2018,10,5,DEBIT,10000000.0,M1739764490
27205,1196428',2018-10-05,NEFT/N278180649008377/TEC,0.0,300000.0,,2018,10,5,CHECK_CASHING,300000.0,M1664129150
27206,1196428',2018-10-05,NEFT/000053343979/Indiaforensic,0.0,1300000.0,,2018,10,5,TRANSFER,1300000.0,M1128852062
27207,1196428',2018-10-05,NEFT/000053344208/Indiaforensic,0.0,1200000.0,,2018,10,5,TRANSFER,1200000.0,M182471589
27208,1196428',2018-10-05,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,5,PAYEMENT,1000000.0,M1056074872
27209,1196428',2018-10-05,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,5,CASH_OUT,1000000.0,M2106622700
27210,1196428',2018-10-05,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,5,CASH_OUT,1000000.0,M163766295
27211,1196428',2018-10-05,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,5,CHECK_WITHDRAWAL,1000000.0,M802332120
27212,1196428',2018-10-05,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,5,CASH_OUT,1000000.0,M1676185662
27213,1196428',2018-10-05,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,5,DEBIT,1000000.0,M1776427379
27214,1196428',2018-10-05,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,5,CASH_OUT,1000000.0,M334173295
27215,1196428',2018-10-05,TRF FROM  Indiaforensic SERVICES,0.0,700000.0,,2018,10,5,TRANSFER,700000.0,M330490124
27216,1196428',2018-10-05,TRF FROM  Indiaforensic SERVICES,0.0,500000.0,,2018,10,5,CHECK_CASHING,500000.0,M1154845973
27217,1196428',2018-10-05,TRF FROM  Indiaforensic SERVICES,0.0,400000.0,,2018,10,5,CHECK_CASHING,400000.0,M911987264
27218,1196428',2018-10-05,TRF TO  Indiaforensic SERVICES I,1300000.0,0.0,,2018,10,5,PAYEMENT,1300000.0,M1680147473
27219,1196428',2018-10-05,BEAT CSH PKP DEL GURGA 72,0.0,37000.0,,2018,10,5,TRANSFER,37000.0,M293659205
27220,1196428',2018-10-06,RTGS/SBINH18279007352/SAI,0.0,599941.0,,2018,10,6,CASH_IN,599941.0,M1432093328
27221,1196428',2018-10-06,RTGS/HDFCH18279009828/JUN,0.0,300000.0,,2018,10,6,TRANSFER,300000.0,M901262414
27222,1196428',2018-10-06,CHQ DEP/194/OWDEL2/ANDB/,0.0,11800.0,,2018,10,6,CASH_IN,11800.0,M899962047
27223,1196428',2018-10-06,TRF FROM  Indiaforensic SERVICES,0.0,5000000.0,,2018,10,6,CASH_IN,5000000.0,M32715716
27224,1196428',2018-10-06,TRF FROM  Indiaforensic SERVICES,0.0,500000.0,,2018,10,6,CHECK_CASHING,500000.0,M1510311379
27225,1196428',2018-10-06,RTGS/ICICH18279249963/Indfor,0.0,1000000.0,,2018,10,6,CASH_IN,1000000.0,M1517206841
27226,1196428',2018-10-06,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,10,6,CASH_OUT,2000000.0,M2030024765
27227,1196428',2018-10-06,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,6,DEBIT,500000.0,M1267580132
27228,1196428',2018-10-06,RTGS/HDFCH18279087789/BAT,0.0,300000.0,,2018,10,6,CHECK_CASHING,300000.0,C655391383
27229,1196428',2018-10-06,RTGS/SBINH18279050125/Indfor,0.0,1500000.0,,2018,10,6,CHECK_CASHING,1500000.0,C2117215775
27230,1196428',2018-10-06,TRF FROM  Indiaforensic SERVICES,0.0,4000000.0,,2018,10,6,CASH_IN,4000000.0,C2106576360
27231,1196428',2018-10-06,TRF FROM  Indiaforensic SERVICES,0.0,3000000.0,,2018,10,6,CASH_IN,3000000.0,M267789972
27232,1196428',2018-10-06,TRF FROM  Indiaforensic SERVICES,0.0,500000.0,,2018,10,6,TRANSFER,500000.0,M292960678
27233,1196428',2018-10-06,TRF FROM  Indiaforensic SERVICES,0.0,500000.0,,2018,10,6,CHECK_CASHING,500000.0,C1638372110
27234,1196428',2018-10-06,FDRL/NATIONAL ELECTRONIC F,14623405.17,0.0,,2018,10,6,DEBIT,14623405.17,C1377774115
27235,1196428',2018-10-06,TRF FROM  Indiaforensic SERVICES,0.0,1000000.0,,2018,10,6,CASH_IN,1000000.0,M1877845145
27236,1196428',2018-10-06,IMPS 827917984137 FROM OX,0.0,100000.0,,2018,10,6,CHECK_CASHING,100000.0,M869149988
27237,1196428',2018-10-06,IMPS 827917984202 FROM OX,0.0,200000.0,,2018,10,6,CASH_IN,200000.0,M1324498984
27238,1196428',2018-10-06,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,10,6,CASH_OUT,2000000.0,C748014372
27239,1196428',2018-10-06,BEAT CSH PKP DEL GURG 727,0.0,144000.0,,2018,10,6,CASH_IN,144000.0,M1556526073
27240,1196428',2018-10-08,RTGS/HDFCH18281120866/BAT,0.0,275000.0,,2018,10,8,CHECK_CASHING,275000.0,M1113797896
27241,1196428',2018-10-08,CASHDEP/NERUL/,0.0,20700.0,,2018,10,8,CHECK_CASHING,20700.0,M111103216
27242,1196428',2018-10-08,TRF FROM  Indiaforensic SERVICES,0.0,2000000.0,,2018,10,8,TRANSFER,2000000.0,M402054040
27243,1196428',2018-10-08,TRF TO  Indiaforensic SERVICES I,341292.0,0.0,,2018,10,8,DEBIT,341292.0,C1174935745
27244,1196428',2018-10-08,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,10,8,DEBIT,2000000.0,M3128155
27245,1196428',2018-10-08,TRF FROM  Indiaforensic SERVICES,0.0,8900000.0,,2018,10,8,TRANSFER,8900000.0,M804435874
27246,1196428',2018-10-08,RTGS/SBINH18281044647/Indfor,0.0,8900000.0,,2018,10,8,TRANSFER,8900000.0,M22524150
27247,1196428',2018-10-08,FDRL/NATIONAL ELECTRONIC F,7734685.41,0.0,,2018,10,8,CHECK_WITHDRAWAL,7734685.41,C717951588
27248,1196428',2018-10-08,FDRL/NATIONAL ELECTRONIC F,10000000.0,0.0,,2018,10,8,CHECK_WITHDRAWAL,10000000.0,M994429804
27249,1196428',2018-10-08,RTGS/ICICH18281420012/Indfor,0.0,500000.0,,2018,10,8,CASH_IN,500000.0,M42960844
27250,1196428',2018-10-08,RTGS/ICICH18281418422/Indfor,0.0,1300000.0,,2018,10,8,CHECK_CASHING,1300000.0,M117897905
27251,1196428',2018-10-08,Indiaforensic SERVICES INDIA PVT,0.0,196435.0,,2018,10,8,CHECK_CASHING,196435.0,M919103236
27252,1196428',2018-10-08,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,8,PAYEMENT,1000000.0,M2117556230
27253,1196428',2018-10-08,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,8,CASH_OUT,1000000.0,M2047174428
27254,1196428',2018-10-08,TRF FROM  Indiaforensic SERVICES,0.0,4000000.0,,2018,10,8,CHECK_CASHING,4000000.0,M1468774738
27255,1196428',2018-10-08,TRF FROM  Indiaforensic SERVICES,0.0,4000000.0,,2018,10,8,CASH_IN,4000000.0,M266577647
27256,1196428',2018-10-08,TRF FROM  Indiaforensic SERVICES,0.0,4000000.0,,2018,10,8,CASH_IN,4000000.0,M1474343674
27257,1196428',2018-10-08,TRF FROM  Indiaforensic SERVICES,0.0,5000000.0,,2018,10,8,CASH_IN,5000000.0,M1664266643
27258,1196428',2018-10-08,TRF FROM  Indiaforensic SERVICES,0.0,5000000.0,,2018,10,8,CASH_IN,5000000.0,M842463018
27259,1196428',2018-10-08,TRF FROM  Indiaforensic SERVICES,0.0,3000000.0,,2018,10,8,CASH_IN,3000000.0,M284325832
27260,1196428',2018-10-08,TRF FROM  Indiaforensic SERVICES,0.0,1000000.0,,2018,10,8,TRANSFER,1000000.0,M1784760424
27261,1196428',2018-10-08,NEFT/BARBC18281317633/IND,0.0,6490.0,,2018,10,8,CASH_IN,6490.0,M1489026763
27262,1196428',2018-10-08,BEAT CSH PKP DEL GURG 727,0.0,123200.0,,2018,10,8,CHECK_CASHING,123200.0,C1800405372
27263,1196428',2018-10-08,FDRL/NATIONAL ELECTRONIC F,11494049.47,0.0,,2018,10,8,DEBIT,11494049.47,C2071512077
27264,1196428',2018-10-08,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,8,DEBIT,1000000.0,C1588635270
27265,1196428',2018-10-08,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,8,CHECK_WITHDRAWAL,1000000.0,C1495001462
27266,1196428',2018-10-08,FDRL/NATIONAL ELECTRONIC F,2000000.0,0.0,,2018,10,8,CASH_OUT,2000000.0,M84558619
27267,1196428',2018-10-08,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,8,CASH_OUT,1000000.0,M113925453
27268,1196428',2018-10-08,FDRL/NATIONAL ELECTRONIC F,2000000.0,0.0,,2018,10,8,PAYEMENT,2000000.0,M645245228
27269,1196428',2018-10-08,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,8,DEBIT,1000000.0,M636094317
27270,1196428',2018-10-08,FDRL/INTERNAL FUND TRANSFE,100000.0,0.0,,2018,10,8,DEBIT,100000.0,M1583961850
27271,1196428',2018-10-08,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,8,CHECK_WITHDRAWAL,1000000.0,M708029389
27272,1196428',2018-10-08,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,8,CHECK_WITHDRAWAL,500000.0,M508231066
27273,1196428',2018-10-08,FDRL/INTERNAL FUND TRANSFE,100000.0,0.0,,2018,10,8,PAYEMENT,100000.0,C1838491463
27274,1196428',2018-10-08,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,8,CASH_OUT,500000.0,M1094448975
27275,1196428',2018-10-09,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,10,9,CASH_OUT,2000000.0,M717841651
27276,1196428',2018-10-09,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,9,CASH_OUT,1000000.0,M1954167102
27277,1196428',2018-10-09,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,9,CHECK_WITHDRAWAL,1000000.0,M1043087369
27278,1196428',2018-10-09,TRF FROM  Indiaforensic SERVICES,0.0,1000000.0,,2018,10,9,TRANSFER,1000000.0,M1489610760
27279,1196428',2018-10-09,FDRL/NATIONAL ELECTRONIC F,17685.0,0.0,,2018,10,9,PAYEMENT,17685.0,C1556875182
27280,1196428',2018-10-09,FDRL/NATIONAL ELECTRONIC F,14737.0,0.0,,2018,10,9,CHECK_WITHDRAWAL,14737.0,M1109811596
27281,1196428',2018-10-09,FDRL/NATIONAL ELECTRONIC F,17685.0,0.0,,2018,10,9,DEBIT,17685.0,C101571284
27282,1196428',2018-10-09,FDRL/NATIONAL ELECTRONIC F,17684.0,0.0,,2018,10,9,CHECK_WITHDRAWAL,17684.0,M178952563
27283,1196428',2018-10-09,NEFT/PUNBH18282422225/BAL,0.0,99000.0,,2018,10,9,CHECK_CASHING,99000.0,M2081263541
27284,1196428',2018-10-09,FDRL/INTERNAL FUND TRANSFE,100000.0,0.0,,2018,10,9,CASH_OUT,100000.0,C2078250226
27285,1196428',2018-10-09,IMPS 828213312170 FROM AS,0.0,110099.0,,2018,10,9,CASH_IN,110099.0,C1570256460
27286,1196428',2018-10-09,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,9,DEBIT,1000000.0,M441055416
27287,1196428',2018-10-09,FDRL/NATIONAL ELECTRONIC F,500000.0,0.0,,2018,10,9,CASH_OUT,500000.0,C2077098348
27288,1196428',2018-10-09,NEFT/N282180651695239/JUN,0.0,150000.0,,2018,10,9,CHECK_CASHING,150000.0,C1062254208
27289,1196428',2018-10-09,NEFT/N282180651830823/ASH,0.0,13500.0,,2018,10,9,TRANSFER,13500.0,C1787868648
27290,1196428',2018-10-09,RTGS/SBINH18282061252/Indfor,0.0,2000000.0,,2018,10,9,TRANSFER,2000000.0,C161140376
27291,1196428',2018-10-09,TRF FROM  Indiaforensic SERVICES,0.0,5000000.0,,2018,10,9,TRANSFER,5000000.0,M1471351873
27292,1196428',2018-10-09,TRF TO  Indiaforensic SERVICES I,250000.0,0.0,,2018,10,9,PAYEMENT,250000.0,M1328437771
27293,1196428',2018-10-09,TRF TO  Indiaforensic SERVICES I,32047.0,0.0,,2018,10,9,CHECK_WITHDRAWAL,32047.0,M341537411
27294,1196428',2018-10-09,TRF FROM  Indiaforensic SERVICES,0.0,800000.0,,2018,10,9,CASH_IN,800000.0,M1367049026
27295,1196428',2018-10-09,RTGS/ICICH18282553974/Indfor,0.0,900000.0,,2018,10,9,CASH_IN,900000.0,C2029310301
27296,1196428',2018-10-09,Indiaforensic SERVICES INDIA PVT,0.0,81143.0,,2018,10,9,CASH_IN,81143.0,C1606699851
27297,1196428',2018-10-09,RTGS/ICICH18282555469/Indfor,0.0,2500000.0,,2018,10,9,CASH_IN,2500000.0,C1103621993
27298,1196428',2018-10-09,NEFT/20750582571DC/ARTHAS,0.0,300000.0,,2018,10,9,TRANSFER,300000.0,M34447014
27299,1196428',2018-10-09,TRF FROM  Indiaforensic SERVICES,0.0,5000000.0,,2018,10,9,TRANSFER,5000000.0,C1428675504
27300,1196428',2018-10-09,TRF FROM  Indiaforensic SERVICES,0.0,4000000.0,,2018,10,9,CHECK_CASHING,4000000.0,M1783999682
27301,1196428',2018-10-09,TRF FROM  Indiaforensic SERVICES,0.0,2000000.0,,2018,10,9,CASH_IN,2000000.0,C1247600089
27302,1196428',2018-10-09,FDRL/NATIONAL ELECTRONIC F,14164035.56,0.0,,2018,10,9,CHECK_WITHDRAWAL,14164035.56,M835388411
27303,1196428',2018-10-09,FDRL/NATIONAL ELECTRONIC F,4000000.0,0.0,,2018,10,9,DEBIT,4000000.0,C404279307
27304,1196428',2018-10-09,TRF FROM  Indiaforensic SERVICES,0.0,2000000.0,,2018,10,9,CHECK_CASHING,2000000.0,C278407008
27305,1196428',2018-10-09,TRF FROM  Indiaforensic SERVICES,0.0,900000.0,,2018,10,9,CASH_IN,900000.0,M1721234210
27306,1196428',2018-10-09,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,9,PAYEMENT,1000000.0,M1576908104
27307,1196428',2018-10-09,FDRL/INTERNAL FUND TRANSFE,5000000.0,0.0,,2018,10,9,CASH_OUT,5000000.0,M1547162536
27308,1196428',2018-10-09,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,9,CHECK_WITHDRAWAL,500000.0,M1057827479
27309,1196428',2018-10-09,BEAT CSH PKP DEL GURGA 72,0.0,107500.0,,2018,10,9,CHECK_CASHING,107500.0,M1498878973
27310,1196428',2018-10-10,NEFT/SBIN318283752400/QUT,0.0,11800.0,,2018,10,10,TRANSFER,11800.0,M1420281457
27311,1196428',2018-10-10,NEFT/SBIN318283772086/SRI,0.0,100000.0,,2018,10,10,CASH_IN,100000.0,M2000558609
27312,1196428',2018-10-10,"Indiaforensic USA, INC./USD/1932",0.0,14245988.9,,2018,10,10,CASH_IN,14245988.9,M1598229594
27313,1196428',2018-10-10,IRTT00701829144,3669.28,0.0,,2018,10,10,CASH_OUT,3669.28,M2001514483
27314,1196428',2018-10-10,FDRL/NATIONAL ELECTRONIC F,15052.0,0.0,,2018,10,10,CASH_OUT,15052.0,M1808413339
27315,1196428',2018-10-10,TRF TO  Indiaforensic SERVICES I,5000000.0,0.0,,2018,10,10,PAYEMENT,5000000.0,M662376084
27316,1196428',2018-10-10,TRF FROM  Indiaforensic SERVICES,0.0,5400000.0,,2018,10,10,TRANSFER,5400000.0,M1462583713
27317,1196428',2018-10-10,RTGS/HDFCH18283588995/BAT,0.0,225000.0,,2018,10,10,TRANSFER,225000.0,M1292178703
27318,1196428',2018-10-10,FDRL/REAL TIME GROSS SETTL,10000000.0,0.0,,2018,10,10,CHECK_WITHDRAWAL,10000000.0,M1378894443
27319,1196428',2018-10-10,NEFT/SBIN418283211421/SRI,0.0,100000.0,,2018,10,10,CASH_IN,100000.0,M671194471
27320,1196428',2018-10-10,TRF FROM 409000362497  OX,0.0,65843.0,,2018,10,10,CASH_IN,65843.0,M2120887477
27321,1196428',2018-10-10,NEFT/000053627948/Indiaforensic,0.0,2000000.0,,2018,10,10,CASH_IN,2000000.0,M1565473666
27322,1196428',2018-10-10,NEFT/000053625631/Indiaforensic,0.0,1200000.0,,2018,10,10,CASH_IN,1200000.0,M336600403
27323,1196428',2018-10-10,IMPS 828317302405 FROM OX,0.0,200000.0,,2018,10,10,CASH_IN,200000.0,M1108314788
27324,1196428',2018-10-10,IMPS 828317302463 FROM OX,0.0,200000.0,,2018,10,10,CHECK_CASHING,200000.0,M1776708407
27325,1196428',2018-10-10,IMPS 828317302505 FROM OX,0.0,200000.0,,2018,10,10,CHECK_CASHING,200000.0,M1886072816
27326,1196428',2018-10-10,IMPS 828317302564 FROM OX,0.0,200000.0,,2018,10,10,CASH_IN,200000.0,M392269298
27327,1196428',2018-10-10,FDRL/NATIONAL ELECTRONIC F,10000000.0,0.0,,2018,10,10,CASH_OUT,10000000.0,M240263357
27328,1196428',2018-10-10,TRF FROM  Indiaforensic SERVICES,0.0,3800000.0,,2018,10,10,CHECK_CASHING,3800000.0,M2137827177
27329,1196428',2018-10-10,TRF FROM  Indiaforensic SERVICES,0.0,600000.0,,2018,10,10,TRANSFER,600000.0,M996688653
27330,1196428',2018-10-10,TRF FROM  Indiaforensic SERVICES,0.0,10000000.0,,2018,10,10,CASH_IN,10000000.0,C1829831147
27331,1196428',2018-10-10,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,10,10,PAYEMENT,2000000.0,M720435458
27332,1196428',2018-10-10,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,10,CASH_OUT,1000000.0,M29096009
27333,1196428',2018-10-10,FDRL/INTERNAL FUND TRANSFE,5000000.0,0.0,,2018,10,10,CHECK_WITHDRAWAL,5000000.0,M150995440
